Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,womens-relax-crewneck-tee,,,,,,,,WRCT-SKYB-XL,810221392149,,XL,,,Sky Blue,,,,,42.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1776587946223-women-s-relax-crewneck-tee-sky-blue-10.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relax-crewneck-tee,,,,,,,,WRCT-SB-XXL,,,XXL,,,Sky Blue,,,,,42.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1776587946223-women-s-relax-crewneck-tee-sky-blue-10.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relax-crewneck-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1776587935015-women-s-relax-crewneck-tee-sky-blue-3.webp,2,Women's Relax Crewneck Tee - view 2,,,,,,,,,,,,,,,,,,
,womens-relax-crewneck-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1776587942157-women-s-relax-crewneck-tee-sky-blue-7.webp,3,Women's Relax Crewneck Tee - view 3,,,,,,,,,,,,,,,,,,
,womens-relax-crewneck-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1776587943794-women-s-relax-crewneck-tee-sky-blue-9.webp,4,Women's Relax Crewneck Tee - view 4,,,,,,,,,,,,,,,,,,
,womens-relax-crewneck-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1776587938348-women-s-relax-crewneck-tee-sky-blue-5.webp,5,Women's Relax Crewneck Tee - view 5,,,,,,,,,,,,,,,,,,
,womens-relax-crewneck-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1776587949644-women-s-relax-crewneck-tee-sky-blue-11.webp,6,Women's Relax Crewneck Tee - view 6,,,,,,,,,,,,,,,,,,
,womens-relax-crewneck-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/1776587940547-women-s-relax-crewneck-tee-sky-blue-6.webp,7,Women's Relax Crewneck Tee - view 7,,,,,,,,,,,,,,,,,,
Women's Relaxed Fit Contrast Trim Ringer T-Shirt,womens-relaxed-fit-contrast-trim-ringer-t-shirt,"Classic ringer tee gets a fresh update in this relaxed-fit cotton style featuring crisp white contrast trim at the crewneck and sleeves. The rich burgundy hue pairs effortlessly with denim for laid-back weekend style. Crafted from 100% cotton for breathable, all-day comfort.",Solomon & Sage,Apparel & Accessories > Clothing,Tops,"women, tops",TRUE,active,TEE-BURG-XS,,Size,XS,,Color,Burgundy,,,,,44.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-5.webp,1,Women's Relaxed Fit Contrast Trim Ringer T-Shirt,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-5.webp,FALSE,Women's Relaxed Fit Contrast Trim Ringer T-Shirt | Solomon & Sage,Classic ringer tee gets a fresh update in this relaxed-fit cotton style featuring crisp white contrast trim at the crewneck and sleeves. The rich burgundy hue p,Burgundy,Apparel & Accessories > Clothing,,,,,,new,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,WRFCTR-BURG-S,810221391913,,S,,,Burgundy,,,,,44.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,WRFCTR-BURG-M,810221391920,,M,,,Burgundy,,,,,44.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,WRFCTR-BURG-L,810221391937,,L,,,Burgundy,,,,,44.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,WRFCTR-BURG-XL,810221391944,,XL,,,Burgundy,,,,,44.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-6.webp,2,Women's Relaxed Fit Contrast Trim Ringer T-Shirt - view 2,,,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-9.webp,3,Women's Relaxed Fit Contrast Trim Ringer T-Shirt - view 3,,,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-10.webp,4,Women's Relaxed Fit Contrast Trim Ringer T-Shirt - view 4,,,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-11.webp,5,Women's Relaxed Fit Contrast Trim Ringer T-Shirt - view 5,,,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-1.webp,6,Women's Relaxed Fit Contrast Trim Ringer T-Shirt - view 6,,,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-3.webp,7,Women's Relaxed Fit Contrast Trim Ringer T-Shirt - view 7,,,,,,,,,,,,,,,,,,
,womens-relaxed-fit-contrast-trim-ringer-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-fit-contrast-trim-ringer-t-shirt/burgundy/womens-relaxed-fit-contrast-trim-ringer-t-shirt-burgundy-2.webp,8,Women's Relaxed Fit Contrast Trim Ringer T-Shirt - view 8,,,,,,,,,,,,,,,,,,
Women's Relaxed Straight Leg Jeans,womens-relaxed-straight-leg-jeans,"Effortlessly cool and endlessly versatile, these relaxed straight leg jeans in a light wash finish are your new wardrobe essential. Crafted from a comfortable cotton-spandex blend with just the right amount of stretch, featuring a classic five-pocket design and high-rise waist for a flattering fit. The laid-back silhouette pairs perfectly with everything from fitted tops to oversized sweaters.",Solomon & Sage,Apparel & Accessories > Clothing,Jeans,"women, jeans",TRUE,active,WRSLJ-LIGH-28,810221390138,Size,S,,Color,Light Wash,,,,,64.99,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-8.webp,1,Women's Relaxed Straight Leg Jeans,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-6.webp,FALSE,Women's Relaxed Straight Leg Jeans | Solomon & Sage,"Effortlessly cool and endlessly versatile, these relaxed straight leg jeans in a light wash finish are your new wardrobe essential. Crafted from a comfortable c",Light Wash,Apparel & Accessories > Clothing,,,,,,new,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,WRSLJ-LIGH-30,810221390152,,M,,,Light Wash,,,,,64.99,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-6.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,WRSLJ-LIGH-32,810221390169,,L,,,Light Wash,,,,,64.99,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-6.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,WRSLJ-LIGH-34,810221390176,,XL,,,Light Wash,,,,,64.99,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-6.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,WRSLJ-LIGH-26,810221390114,,26,,,Light Wash,,,,,64.99,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-6.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-7.webp,2,Women's Relaxed Straight Leg Jeans - view 2,,,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-9.webp,3,Women's Relaxed Straight Leg Jeans - view 3,,,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-4.webp,4,Women's Relaxed Straight Leg Jeans - view 4,,,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-2.webp,5,Women's Relaxed Straight Leg Jeans - view 5,,,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-1.webp,6,Women's Relaxed Straight Leg Jeans - view 6,,,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-3.webp,7,Women's Relaxed Straight Leg Jeans - view 7,,,,,,,,,,,,,,,,,,
,womens-relaxed-straight-leg-jeans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-straight-leg-jeans/light-wash/womens-relaxed-straight-leg-jeans-light-wash-5.webp,8,Women's Relaxed Straight Leg Jeans - view 8,,,,,,,,,,,,,,,,,,
Women's Relaxed Wide Leg Drawstring Trousers,womens-relaxed-wide-leg-drawstring-trousers,"Effortlessly chic and endlessly comfortable, these relaxed wide leg drawstring trousers are crafted from soft, breathable fabric for all-day wearability. The flattering high-rise waistband with adjustable drawstring tie offers a customized fit, while the flowing wide leg silhouette drapes beautifully and pairs effortlessly with everything from casual tees to tailored tops. A versatile wardrobe essential that transitions seamlessly from weekend lounging to relaxed office looks.",Solomon & Sage,Apparel & Accessories > Clothing,Bottoms,"women, bottoms",TRUE,active,WRWLDT-BLAC-6,810221390558,Size,26,,Color,Black,,,,,49.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-4.webp,1,Women's Relaxed Wide Leg Drawstring Trousers,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-4.webp,FALSE,Women's Relaxed Wide Leg Drawstring Trousers | Solomon & Sage,"Effortlessly chic and endlessly comfortable, these relaxed wide leg drawstring trousers are crafted from soft, breathable fabric for all-day wearability. The fl",Black; Cream; Heather Gray; White,Apparel & Accessories > Clothing,,,,,,new,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-CREA-6,810221390602,,26,,,Cream,,,,,49.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-HEAT-6,810221390701,,26,,,Heather Gray,,,,,49.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/heather-gray/womens-relaxed-wide-leg-drawstring-trousers-heather-gray-7.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-WHIT-6,810221390756,,26,,,White,,,,,49.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/white/womens-relaxed-wide-leg-drawstring-trousers-white-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-BLAC-8,810221390565,,28,,,Black,,,,,49.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-CREA-8,810221390619,,28,,,Cream,,,,,49.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-HEAT-8,810221390718,,28,,,Heather Gray,,,,,49.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/heather-gray/womens-relaxed-wide-leg-drawstring-trousers-heather-gray-7.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-WHIT-8,810221390763,,28,,,White,,,,,49.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/white/womens-relaxed-wide-leg-drawstring-trousers-white-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-BLAC-10,810221390572,,30,,,Black,,,,,49.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-CREA-10,810221390626,,30,,,Cream,,,,,49.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-HEAT-10,810221390725,,30,,,Heather Gray,,,,,49.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/heather-gray/womens-relaxed-wide-leg-drawstring-trousers-heather-gray-7.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-WHIT-10,810221390770,,30,,,White,,,,,49.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/white/womens-relaxed-wide-leg-drawstring-trousers-white-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-BLAC-12,810221390589,,32,,,Black,,,,,49.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-CREA-12,810221390633,,32,,,Cream,,,,,49.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-HEAT-12,810221390732,,32,,,Heather Gray,,,,,49.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/heather-gray/womens-relaxed-wide-leg-drawstring-trousers-heather-gray-7.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-WHIT-12,810221390787,,32,,,White,,,,,49.00,,,TRUE,,,,,,shopify,5,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/white/womens-relaxed-wide-leg-drawstring-trousers-white-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-BLAC-14,810221390596,,34,,,Black,,,,,49.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-CREA-14,810221390640,,34,,,Cream,,,,,49.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-5.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-HEAT-14,810221390749,,34,,,Heather Gray,,,,,49.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/heather-gray/womens-relaxed-wide-leg-drawstring-trousers-heather-gray-7.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,WRWLDT-WHIT-14,810221390794,,34,,,White,,,,,49.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/white/womens-relaxed-wide-leg-drawstring-trousers-white-4.webp,FALSE,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-3.webp,2,Women's Relaxed Wide Leg Drawstring Trousers - view 2,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-6.webp,3,Women's Relaxed Wide Leg Drawstring Trousers - view 3,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-5.webp,4,Women's Relaxed Wide Leg Drawstring Trousers - view 4,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-1.webp,5,Women's Relaxed Wide Leg Drawstring Trousers - view 5,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/black/womens-relaxed-wide-leg-drawstring-trousers-black-2.webp,6,Women's Relaxed Wide Leg Drawstring Trousers - view 6,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-5.webp,7,Women's Relaxed Wide Leg Drawstring Trousers - view 7,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-9.webp,8,Women's Relaxed Wide Leg Drawstring Trousers - view 8,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-7.webp,9,Women's Relaxed Wide Leg Drawstring Trousers - view 9,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-6.webp,10,Women's Relaxed Wide Leg Drawstring Trousers - view 10,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-1.webp,11,Women's Relaxed Wide Leg Drawstring Trousers - view 11,,,,,,,,,,,,,,,,,,
,womens-relaxed-wide-leg-drawstring-trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d3o8u8o2i2q94t.cloudfront.net/products/womens-relaxed-wide-leg-drawstring-trousers/cream/womens-relaxed-wide-leg-drawstring-trousers-cream-3.webp,12,Women's Relaxed Wide Leg Drawstring Trousers - view 12,,,,,,,,,,,,,,,,,,
